descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.3367102367272726, 0.6025400000000002, 0.6858571428571429, 0.5431966666666671]",0.045524957846774516,[0 0 0 ... 0 0 0],0.32142857142857145,2,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'Cc1c(O)c(N)c(C)c2c1CCC(C)(CC1SC(=O)N1O)O2')",0.3585684361076441,0.0020963599204195564,Cc1c(O)c(N)c(C)c2c1CCC(C)(C=CC1SC(=O)N1O)O2
"[0.021522224630303018, 0.3310166666666667, 0.30371428571428566, 0.16583777777777797]",0.03957986468486607,[0 1 0 ... 0 0 0],0.18018018018018017,7,"('mutation', '[*:1]~[D1]>>[*:1]', 'CONCNCc1ccc(OC(F)(F)F)cc1')",0.21657101512734395,0.0030413872574969127,CONCNCc1ccc(OC(F)F)cc1
"[0.2731729034909091, 0.4830733333333333, 0.5402142857142858, 0.5142500000000003]",0.38887779052398797,[0 0 0 ... 0 0 0],0.37037037037037035,13,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C1CC(=O)NC1=O)O2')",0.38887779052398797,0.002323082937399255,C=Cc1c(O)c(C)c(C)c2c1CCC(C)(C1CC(=O)NC1=O)O2
"[0.655033315042424, 0.8630600000000007, 0.6061428571428571, 0.8898944444444449]",0.04633841319438009,[0 0 0 ... 0 0 0],0.7029702970297029,14,"('crossover', 'CCOc1ccc(C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(=O)NC1=O)O2')",0.5418339086898756,0.003325235546579978,CCOc1ccc(C2(CC3SC(=O)NC3=O)CCc3c(C)c(O)c(C)c(C)c3O2)cc1
"[0.19131428638787887, 0.8089266666666672, 0.21042857142857144, 0.3371533333333337]",0.11972555936617717,[0 0 0 ... 0 0 0],0.40816326530612246,16,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(=O)NC1=O)O2', 'Cc1ccc(CC2SC(=O)NC2=O)cc1CNCc1ccc(OC(F)(F)F)cc1')",0.42329698793760573,0.0023916094471513744,Cc1c(C)c2c(c(C)c1O)CCC(C)(CC(F)(F)F)O2
"[0.8065387891030301, 0.9969400000000009, 0.6061428571428571, 0.9435722222222226]",2.5042321984556844e-16,[0 0 0 ... 0 0 0],0.584070796460177,18,"('crossover', 'CCOc1ccc(C2(CC3SC(=O)NC3=O)CCc3c(C)c(O)c(C(N)(F)F)c(C)c3O2)cc1', 'Cc1ccc(C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1')",0.5659314158602847,0.000616496839462897,CCOc1ccc(C2(CC3SC(=O)NC3=O)CCc3c(C)c(O)c(C(C)(F)F)c(C)c3O2)cc1
"[0.39733666404848483, 0.9498266666666672, 0.13185714285714287, 0.39568888888888915]",0.0386059876304195,[0 0 0 ... 0 0 0],0.30973451327433627,19,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(ON)O2', 'Cc1c(C)c2c(c(C)c1OC(F)(F)C(F)(F)F)CCC(C)(CC1SC(=O)NC1=O)O2')",0.310535812191823,0.0014211329436825738,Cc1c(C)c2c(c(C)c1OC(F)(F)C(F)(F)F)CCC(C)(CF)O2
"[0.5791036586666665, 0.3676266666666666, 0.87, 0.7196133333333339]",0.06011188699943171,[0 0 0 ... 0 0 0],0.5137614678899083,21,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(CC1SC(=O)NC1=O)(C1CC(=O)NC1=O)O2')",0.5601118869994317,0.0010985513969389712,Cc1c(C)c2c(c(C)c1O)CCC(CC1SC(=O)NC1=O)(C1=CC(=O)NC1=O)O2
"[0.33076627819393933, 0.2390433333333333, 0.792, 0.504376666666667]",0.004421722258027402,[0 0 0 ... 0 0 0],0.4380952380952381,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C1CC(=O)NC1=O)(C1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COCN)O2')",0.44131482746507356,0.0012884739329935997,Cc1c(C)c2c(c(C)c1O)CCC(OCN)(C1CC(=O)NC1=O)O2
"[0.5427400223030301, 0.31592666666666663, 0.87, 0.6685800000000004]",0.47188620745180093,[0 0 0 ... 0 0 0],0.4594594594594595,27,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1c(C)c2c(c(C)c1O)CCC(CC1SC(=O)NC1=O)(C1CC(=O)NC1=O)O2')",0.471886207451801,0.0018193519679070788,Cc1c(C)c2c(c(C)c1O)CCC(C1CC(=O)NC1=O)(C1SC(=O)NC1=O)O2
