descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.2518771621212121, 0.5579233333333334, 0.6041428571428571, 0.4874988888888893]",0.022864324083459286,[0 0 0 ... 0 0 0],0.42,2,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1c(O)c(N)c(C)c2c1CCC(C)(CC1SC(=O)N1O)O2')",0.4153876885694406,0.0007409766311421966,Cc1c(O)c(N)c(C)c2c1CCC(C)(CC1NC(=O)S1)O2
"[0.009476987890909071, 0.3465, 0.30371428571428566, 0.2165711111111114]",0.012528356303303399,[0 1 0 ... 0 0 0],0.19090909090909092,7,"('crossover', 'CONCNCc1ccc(OC(F)F)cc1', 'CCOc1ccc(CC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1')",0.19270853648348357,0.0007752816574935398,CONCNCc1ccc(OC(C)F)cc1
"[0.2731729034909091, 0.4830733333333333, 0.5402142857142858, 0.5142500000000003]",0.38887779052398797,[0 0 0 ... 0 0 0],0.37037037037037035,13,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C1CC(=O)NC1=O)O2')",0.38887779052398797,0.002323082937399255,C=Cc1c(O)c(C)c(C)c2c1CCC(C)(C1CC(=O)NC1=O)O2
"[0.6975049819030301, 0.8773933333333339, 0.6061428571428571, 0.9427500000000006]",1.3983705514151735e-21,[0 0 0 ... 0 0 0],0.8041237113402062,14,"('crossover', 'CCOc1ccc(CC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1', 'O=C1NC(=O)C(Cc2ccc(ONO)cc2)S1')",0.7280254098391566,0.0005531401419381227,Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1ccc(OCCC3SC(=O)NC3=O)cc1)O2
"[0.23978372463030304, 0.7395933333333339, 0.27635714285714286, 0.3519866666666671]",0.013453893506885304,[0 0 0 ... 0 0 0],0.4387755102040816,16,"('crossover', 'COC1(C)CCc2c(C)c(C)c(C)c(CNCc3ccc(OC(F)(F)F)cc3)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(=O)NC1=O)O2')",0.42161715881300776,0.0008386198947642996,Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2
"[0.8610556927030301, 0.9677933333333341, 0.6061428571428571, 0.9469833333333337]",0.01799564758832095,[0 0 0 ... 0 0 0],0.6697247706422018,18,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(ON)cc1)(CC1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1OCC(F)(F)F)CCC(CO)(CC1SC(=O)NC1=O)O2')",0.6754030549957284,0.0004112044790287163,Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(OCC(F)(F)F)cc1)(CC1SC(=O)NC1=O)O2
"[0.39733666404848483, 0.9584600000000005, 0.13185714285714287, 0.38906666666666706]",0.02905671857105357,[0 0 0 ... 0 0 0],0.3333333333333333,19,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2', 'CCOc1ccc(CC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1')",0.33879123184538984,0.0008665545575747989,Cc1c(C)c(C(F)(F)F)c(C)c2c1OC(C)(COC(F)(F)F)CC2
"[0.6580492210060606, 0.6863600000000001, 0.792, 0.8721544444444449]",1.602751161511374e-88,[0 0 0 ... 0 0 0],0.7029702970297029,21,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(OCN)cc1)(CC1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCF)O2')",0.6773867531247105,0.0004588216839184786,Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(ON)cc1)(CC1SC(=O)NC1=O)O2
"[0.3732379450545454, 0.24612666666666663, 0.792, 0.5584544444444448]",0.0018774046649631029,[0 0 0 ... 0 0 0],0.4528301886792453,24,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(OCN)(C1CC(=O)NC1=O)O2')",0.43997140078299757,0.0007344745592571273,Cc1c(C)c2c(c(C)c1O)CCC(COCN)(C1CC(=O)NC1=O)O2
"[0.5366319918060604, 0.30260999999999993, 0.87, 0.6683133333333336]",0.017573104995368072,[0 0 0 ... 0 0 0],0.4727272727272727,27,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1c(C)c2c(c(C)c1O)CCC(CC1SC(=O)NC1=O)(C1=CC(=O)NC1=O)O2')",0.47703256445482756,0.0011901199255981276,Cc1c(C)c2c(c(C)c1O)CCC(C1=CC(=O)NC1=O)(C1SC(=O)NC1=O)O2
"[0.20316479992727274, 0.46525, 0.9318571428571429, 0.2813377777777777]",0.012591332672190148,[0 0 0 ... 0 0 0],0.11450381679389313,32,"('crossover', 'CCOc1cc(-c2cc([N+](=O)[O-])on2)on1', 'Cc1c(C)c2c(c(-c3cc(-c4cc([N+](=O)[O-])on4)on3)c1O)CCC(C)(C)O2')",0.11343166880664393,0.0007415650756528781,CCOc1cc(-c2cc(-c3cc([N+](=O)[O-])on3)on2)on1
"[0.27927352607272715, 0.7334433333333337, 0.2963571428571428, 0.42607222222222263]",0.009881866096047853,[0 0 0 ... 0 0 0],0.39805825242718446,35,"('crossover', 'COC1(C)CCc2c(C)c(C)c(C)c(CNCc3ccc(OC(F)(F)F)cc3)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CNC(F)(F)F)O2')",0.4059214700564439,0.0010324813909905156,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCNC(F)(F)F)O2
"[0.5310188106181818, 0.5584600000000001, 0.7140000000000001, 0.8201066666666672]",0.043516891577736305,[0 0 0 ... 0 0 0],0.4649122807017544,37,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(OCCN)(c1ccc(OCCN)cc1)O2')",0.5078026058634506,0.0007208625293853068,Cc1c(C)c2c(c(C)c1O)CCC(COCCN)(c1ccc(OCCN)cc1)O2
"[0.6276833560242422, 0.7313566666666671, 0.7920714285714285, 0.790394444444445]",0.026945901110044357,[0 0 0 ... 0 0 0],0.5363636363636364,38,"('crossover', 'CCOc1ccc(CCC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1', 'Cc1cc(-c2c(C)c3c(c(C)c2O)CCC(C)(CC2SC(=O)NC2=O)O3)no1')",0.5225211223489824,0.00067385614398168,CCOc1cc(-c2c(C)c3c(c(C)c2O)CCC(C)(CC2SC(=O)NC2=O)O3)no1
"[0.600612510351515, 0.9979766666666675, 0.2837142857142857, 0.7631633333333339]",0.004764227396412556,[0 0 0 ... 0 0 0],0.3884297520661157,40,"('crossover', 'COC1(C)CCc2c(C)c(O)c(C)c(CNCc3ccc(OC(F)(F)F)cc3)c2O1', 'Cc1c(C)c2c(c(C)c1OF)CCC(C)(c1cc(Oc3ccc(CC4CC(=O)NC4=O)cc3)no1)O2')",0.3624675985131345,0.00237323332555348,COC1(C)CCc2c(C)c(C)c(C)c(CNCc3ccc(OC(F)(F)F)cc3)c2O1
"[0.39138774904242424, 0.8348800000000006, 0.5822857142857144, 0.6150644444444447]",0.3768474449039326,[0 0 1 ... 0 0 0],0.3620689655172414,42,"('crossover', 'Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3ccccc3)no1)O2')",0.3768474449039326,0.00020933377786748204,Cc1oncc1-c1cc(C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)on1
