descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.6336273145575755, 0.725573333333334, 0.7261428571428572, 0.7865277777777782]",0.1184268063603995,[0 0 1 ... 0 0 0],0.4954954954954955,14.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]S[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=O)no1)O2')",0.5151210212364326,0.0025652658559148335,CSc1c(O)c(C)c(C)c2c1CCC(C)(c1cc(CC3SC(=O)NC3=O)no1)O2
"[0.19731205776969699, 0.7025733333333338, 0.27635714285714286, 0.299397777777778]",0.35715840164065465,[0 0 0 ... 0 0 0],0.3018867924528302,16.0,"('crossover', 'COC1(C)CCc2c(C)c(O)c(C)c(C)c2O1', 'COc1ccc(CC2SC(=O)NC2=O)cc1CNCc1ccc(OC(F)(F)F)cc1')",0.35715840164065465,0.003667143363028406,COC1(C)CCc2c(C)c(O)c(C(F)(F)F)c(C)c2O1
"[0.8157130751636362, 0.9335100000000008, 0.7135, 0.9629966666666674]",0.4861683593846019,[0 0 1 ... 0 0 0],0.47244094488188976,18.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(Oc3ccc(CC4CC(=O)NC4=O)cc3)no1)O2')",0.4861683593846019,0.0024040288701822695,Cc1c(C)c2c(c(C)c1OF)CCC(C)(c1cc(Oc3ccc(CC4CC(=O)NC4=O)cc3)no1)O2
"[0.5215443245090909, 0.5138833333333334, 0.7357857142857144, 0.7498011111111115]",0.06464695077020599,[0 0 0 ... 0 0 0],0.40336134453781514,21.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'COc1ccc2c(c1)CC(COc1ccc(CC3SC(=O)NC3=O)cc1)=N2')",0.4138532999765552,0.002429046823490056,NCOc1ccc2c(c1)CC(COc1ccc(CC3SC(=O)NC3=O)cc1)=N2
"[0.31546633818181835, 0.7537833333333338, 0.21778571428571428, 0.40689666666666696]",0.26105342627933714,[0 0 0 ... 0 0 0],0.18110236220472442,35.0,"('crossover', 'Cc1ccc(-c2nc(CCC(=O)O)c(C)o2)cc1', 'COc1ccc(CC2SC(=O)NC2=O)cc1CNCc1ccc(OC(F)(F)F)cc1')",0.26105342627933714,0.004053263771798656,COc1ccc(F)cc1CNCc1ccc(OC(F)(F)F)cc1
"[0.5245261899272727, 0.5194833333333335, 0.6944285714285715, 0.7279277777777781]",0.06787551072263032,[0 0 0 ... 0 0 0],0.4152542372881356,37.0,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'COc1ccc2c(c1)CC(COc1ccc(CC3SC(=O)NC3=O)cc1)=N2')",0.41464970427101744,0.002328079599096854,O=C1NC(=O)C(Cc2ccc(OCC3=Nc4ccc(OCO)cc4C3)cc2)S1
"[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",,[0 0 0 ... 0 0 0],0.35772357723577236,,"('database', 'no reaction', 'no parent')",,,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1
"[0.39138774904242424, 0.8348800000000006, 0.5822857142857144, 0.6150644444444447]",0.3768474449039326,[0 0 1 ... 0 0 0],0.3620689655172414,42.0,"('crossover', 'Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1NC(=O)c1cnoc1C', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3ccccc3)no1)O2')",0.3768474449039326,0.00020933377786748204,Cc1oncc1-c1cc(C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)on1
"[0.43337478213333336, 0.32495, 0.7914285714285713, 0.5253044444444448]",0.3178394502872685,[0 0 0 ... 0 0 0],0.2857142857142857,44.0,"('mutation', '[*;!R:1]~[*:2]>>[*:1]O[*:2]', 'COc1ccc(CC2SC(=O)NC2=O)cc1C1SC(=O)NC1=O')",0.3178394502872685,0.004005751832187295,COc1ccc(OCC2SC(=O)NC2=O)cc1C1SC(=O)NC1=O
"[0.3066308930060605, 0.9094266666666675, 0.27635714285714286, 0.624775555555556]",0.06329623414375879,[0 0 1 ... 0 0 0],0.5353535353535354,50.0,"('crossover', 'COC1(C)CCc2c(C)c(O)c(C)c(C)c2O1', 'CCOc1ccc(CC2CC(=O)NC2=O)cc1')",0.41464758549511016,0.004068708393900233,CCOc1ccc(C2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1
