descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.2699167069939394, 0.5000333333333334, 0.5815714285714285, 0.5035011111111113]",0.10936934338413179,[0 0 0 ... 0 0 0],0.3925233644859813,2,"('crossover', 'COC1(C)CCc2c(C)c(C)c(C)c(CNCCNCc3ccc(OC(F)(F)F)cc3)c2O1', 'NOc1ccc(CC2SC(=O)NC2=O)cc1')",0.43079791481270324,0.0009080610577205661,NOc1ccc(-c2ccc(CC3SC(=O)NC3=O)cc2)cc1
"[0.021522224630303018, 0.3310166666666667, 0.30371428571428566, 0.16583777777777797]",0.03957986468486607,[0 1 0 ... 0 0 0],0.18018018018018017,7,"('mutation', '[*:1]~[D1]>>[*:1]', 'CONCNCc1ccc(OC(F)(F)F)cc1')",0.21657101512734395,0.0030413872574969127,CONCNCc1ccc(OC(F)F)cc1
"[0.2731729034909091, 0.4830733333333333, 0.5402142857142858, 0.5142500000000003]",0.38887779052398797,[0 0 0 ... 0 0 0],0.37037037037037035,13,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C1CC(=O)NC1=O)O2')",0.38887779052398797,0.002323082937399255,C=Cc1c(O)c(C)c(C)c2c1CCC(C)(C1CC(=O)NC1=O)O2
"[0.6975049819030301, 0.8773933333333339, 0.6061428571428571, 0.9427500000000004]",0.013762101973408325,[0 0 0 ... 0 0 0],0.7326732673267327,14,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'CCOc1ccc(CCC2(CC3SC(=O)NC3=O)CCc3c(C)c(O)c(C)c(C)c3O2)cc1')",0.7253005635118699,0.0003418026871615657,CCOc1ccc(CC2(CC3SC(=O)NC3=O)CCc3c(C)c(O)c(C)c(C)c3O2)cc1
"[0.23978372463030304, 0.7395933333333339, 0.27635714285714286, 0.3519866666666671]",0.013453893506885304,[0 0 0 ... 0 0 0],0.4387755102040816,16,"('crossover', 'COC1(C)CCc2c(C)c(C)c(C)c(CNCc3ccc(OC(F)(F)F)cc3)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(=O)NC1=O)O2')",0.42161715881300776,0.0008386198947642996,Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2
"[0.818584025842424, 0.9607100000000006, 0.6061428571428571, 0.892905555555556]",0.022023397034167447,[0 0 0 ... 0 0 0],0.6574074074074074,18,"('crossover', 'Cc1c(C)c2c(c(-c3cc(-c4cc([N+](=O)[O-])on4)on3)c1O)CCC(C)(C)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(CNCc1ccc(OC(F)(F)F)cc1)(CC1SC(=O)NC1=O)O2')",0.6448304145780271,0.0005943690464335039,Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(OC(F)(F)F)cc1)(CC1SC(=O)NC1=O)O2
"[0.39733666404848483, 0.9584600000000005, 0.13185714285714287, 0.38906666666666706]",0.02905671857105357,[0 0 0 ... 0 0 0],0.3333333333333333,19,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2', 'CCOc1ccc(CC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1')",0.33879123184538984,0.0008665545575747989,Cc1c(C)c(C(F)(F)F)c(C)c2c1OC(C)(COC(F)(F)F)CC2
"[0.6580492210060606, 0.6863600000000001, 0.792, 0.8721544444444449]",1.602751161511374e-88,[0 0 0 ... 0 0 0],0.7029702970297029,21,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(OCN)cc1)(CC1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCF)O2')",0.6773867531247105,0.0004588216839184786,Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(ON)cc1)(CC1SC(=O)NC1=O)O2
"[0.33076627819393933, 0.2390433333333333, 0.792, 0.504376666666667]",0.004421722258027402,[0 0 0 ... 0 0 0],0.4380952380952381,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C1CC(=O)NC1=O)(C1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COCN)O2')",0.44131482746507356,0.0012884739329935997,Cc1c(C)c2c(c(C)c1O)CCC(OCN)(C1CC(=O)NC1=O)O2
"[0.5366319918060604, 0.30260999999999993, 0.87, 0.6683133333333336]",0.017573104995368072,[0 0 0 ... 0 0 0],0.4727272727272727,27,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1c(C)c2c(c(C)c1O)CCC(CC1SC(=O)NC1=O)(C1=CC(=O)NC1=O)O2')",0.47703256445482756,0.0011901199255981276,Cc1c(C)c2c(c(C)c1O)CCC(C1=CC(=O)NC1=O)(C1SC(=O)NC1=O)O2
