descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles
"[0.2943488289818182, 0.6229400000000003, 0.6041428571428571, 0.5387988888888894]",0.01709877717830094,[0 0 0 ... 0 0 0],0.4215686274509804,2,"('crossover', 'Cc1c(O)c(N)c(C)c2c1CCC(C)(CC1NC(=O)S1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(COCC1CC(=O)NC1=O)(Cc1ccc(OCN)cc1)O2')",0.4370987771783009,0.0005901393983138662,Cc1c(O)c(N)c(C)c2c1CCC(C)(CCC1NC(=O)S1)O2
"[8.218360000000757e-05, 0.2516333333333333, 0.3957142857142857, 0.07064111111111121]",0.05959449528725702,[0 0 0 ... 0 0 0],0.21782178217821782,7,"('crossover', 'Cc1c(C)c2c(c(C)c1OCC(C)(F)F)CCC(CO)(CC1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(CCc1ccc(OCN)cc1)(CC1SC(=O)NC1=O)O2')",0.25050358619634794,0.0010880505445365312,CC(F)(F)COCC1SC(=O)NC1=O
"[0.2792809339878788, 0.47780999999999985, 0.46164285714285713, 0.5090633333333339]",0.009649819463797837,[0 0 0 ... 0 0 0],0.38317757009345793,13,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(C1CC(=O)NC1=O)O2')",0.3800201898341682,0.000539906899190295,COc1c(C)c(C)c2c(c1C)CCC(C)(C1CC(=O)NC1=O)O2
"[0.6975049819030301, 0.8773933333333339, 0.6061428571428571, 0.9427500000000006]",1.3983705514151735e-21,[0 0 0 ... 0 0 0],0.8041237113402062,14,"('crossover', 'CCOc1ccc(CC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1', 'O=C1NC(=O)C(Cc2ccc(ONO)cc2)S1')",0.7280254098391566,0.0005531401419381227,Cc1c(C)c2c(c(C)c1O)CCC(C)(Cc1ccc(OCCC3SC(=O)NC3=O)cc1)O2
"[0.23978372463030304, 0.7395933333333339, 0.27635714285714286, 0.3519866666666671]",0.013453893506885304,[0 0 0 ... 0 0 0],0.4387755102040816,16,"('crossover', 'COC1(C)CCc2c(C)c(C)c(C)c(CNCc3ccc(OC(F)(F)F)cc3)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1SC(=O)NC1=O)O2')",0.42161715881300776,0.0008386198947642996,Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2
"[0.8490104559636362, 0.9832766666666676, 0.6061428571428571, 0.9977166666666673]",3.656490077542422e-39,[0 0 0 ... 0 0 0],0.6851851851851852,18,"('crossover', 'COC1(C)CCc2c(C)c(C)c(C)c(CNCc3ccc(OC(F)(F)F)cc3)c2O1', 'Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(OCC(F)(F)F)cc1)(CC1SC(=O)NC1=O)O2')",0.6661731610989983,0.00029111359458231444,Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(OCC(C)(F)F)cc1)(CC1SC(=O)NC1=O)O2
"[0.42740674719999994, 0.9157433333333339, 0.13185714285714287, 0.4190444444444447]",0.005189278646548223,[0 0 0 ... 0 0 0],0.3557692307692308,19,"('mutation', '[#8:1]>>[#35:1]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COC(F)(F)F)O2')",0.33852261197988154,0.0006222589577219433,Cc1c(C)c2c(c(C)c1Br)CCC(C)(COC(F)(F)F)O2
"[0.6580492210060606, 0.6863600000000001, 0.792, 0.8721544444444449]",1.602751161511374e-88,[0 0 0 ... 0 0 0],0.7029702970297029,21,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(OCN)cc1)(CC1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CCF)O2')",0.6773867531247105,0.0004588216839184786,Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(ON)cc1)(CC1SC(=O)NC1=O)O2
"[0.3732379450545454, 0.24612666666666663, 0.792, 0.5584544444444448]",0.0018774046649631029,[0 0 0 ... 0 0 0],0.4528301886792453,24,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(OCN)(C1CC(=O)NC1=O)O2')",0.43997140078299757,0.0007344745592571273,Cc1c(C)c2c(c(C)c1O)CCC(COCN)(C1CC(=O)NC1=O)O2
"[0.14255832688484857, 0.2756333333333333, 0.4188571428571429, 0.15746333333333343]",0.23139927346809436,[0 0 0 ... 0 0 0],0.2018348623853211,25,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(Cc1ccc(ON)cc1)(CC1SC(=O)NC1=O)O2', 'CN(COC(F)(F)F)Cc1cc(CC2SC(=O)NC2=O)ccc1CC1SC(=O)NC1=O')",0.23139927346809436,0.0009382700311994202,CN(CCC1SC(=O)NC1=O)COC(F)(F)F
"[0.5366319918060604, 0.30260999999999993, 0.87, 0.6683133333333336]",0.017573104995368072,[0 0 0 ... 0 0 0],0.4727272727272727,27,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1c(C)c2c(c(C)c1O)CCC(CC1SC(=O)NC1=O)(C1=CC(=O)NC1=O)O2')",0.47703256445482756,0.0011901199255981276,Cc1c(C)c2c(c(C)c1O)CCC(C1=CC(=O)NC1=O)(C1SC(=O)NC1=O)O2
"[0.20316479992727274, 0.46525, 0.9318571428571429, 0.2813377777777777]",0.012591332672190148,[0 0 0 ... 0 0 0],0.11450381679389313,32,"('crossover', 'CCOc1cc(-c2cc([N+](=O)[O-])on2)on1', 'Cc1c(C)c2c(c(-c3cc(-c4cc([N+](=O)[O-])on4)on3)c1O)CCC(C)(C)O2')",0.11343166880664393,0.0007415650756528781,CCOc1cc(-c2cc(-c3cc([N+](=O)[O-])on3)on2)on1
