descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.23982517309090892, 0.5385683333333334, 0.6795000000000001, 0.5052588888888893]","tensor(0.0369, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.16613823493227167,2,"('crossover', 'Cc1c(O)c(C=N)c(C)c2c1C=CC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1CN=CO)CCC(C)(CN=CO)O2')","tensor(0.1883, dtype=torch.float64)","tensor(0.0035, dtype=torch.float64)",Cc1c(O)c(C=N)c(C)c2c1C=CC(C)(COCN=CO)O2,2
"[0.5664112495999999, 0.5203066666666668, 0.5527142857142858, 0.4138733333333336]","tensor(0.1535, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12682470797034412,3,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2', 'Cc1c(O)c(OBr)c(C)c2c1CC(COc1ccc(O)cc1)(OBr)O2')","tensor(0.1535, dtype=torch.float64)","tensor(0.0020, dtype=torch.float64)",Cc1c(O)c(OBr)c(C)c2c1CC(COCO)(OBr)O2,3
"[0.7055648339272728, 0.9247566666666671, 0.26371428571428573, 0.4710222222222227]","tensor(0.0925, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08504742162254326,6,"('crossover', 'CNc1ccc(OCC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)cc1', 'Cc1c(C)c(OBr)c(OBr)c2c1OC(C)(C)CC2')","tensor(0.0925, dtype=torch.float64)","tensor(0.0030, dtype=torch.float64)",Cc1c(C)c(OBr)c(OBr)c2c1OC(C)(OBr)CC2,6
"[0.06360350397575759, 0.39736666666666665, 0.27635714285714286, 0.1415422222222226]","tensor(0.1053, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10544750494319143,7,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2', 'NCCCc1ccc(OCOBr)cc1')","tensor(0.1053, dtype=torch.float64)","tensor(0.0038, dtype=torch.float64)",OCCc1ccc(OCOBr)cc1,7
"[0.7907651266666664, 0.5187566666666669, 0.6845714285714287, 0.6002177777777782]","tensor(0.0419, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.20519022492103003,10,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2', 'Cc1c(O)c(OBr)c(C)c2c1CC(COc1ccc(O)cc1)(OBr)O2')","tensor(0.1671, dtype=torch.float64)","tensor(0.0028, dtype=torch.float64)",Cc1c(O)c(OBr)c(C)c2c1CC(COCOCCOCO)(OBr)O2,10
"[0.28837082990303003, 0.42617333333333335, 0.4867857142857143, 0.5191844444444448]","tensor(0.0040, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2022518095475235,13,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCO)O2', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.1467, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2,13
"[0.6852889209090908, 0.757856666666667, 0.6061428571428571, 0.9269833333333338]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.6543038256256194,14,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3494, dtype=torch.float64)","tensor(1.0032e-06, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,14
"[0.31232547464242416, 0.8469233333333341, 0.27635714285714286, 0.4377533333333338]","tensor(0.0117, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11305520549337121,16,"('crossover', 'Cc1c(O)c(OBr)c(C)c2c1CCC(C)(CCN=CO)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCO)O2')","tensor(0.1156, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",CCCC1(C)CCc2c(C)c(O)c(OBr)c(C)c2O1,16
"[0.9089159438303027, 0.8322700000000007, 0.641, 0.8241177777777781]","tensor(1.1256e-153, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.32723391618353126,18,"('crossover', 'Cc1c(O)c(OBr)c(C)c2c1CC(COc1ccc(CN=CO)cc1)(OBr)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2')","tensor(0.2678, dtype=torch.float64)","tensor(0.0022, dtype=torch.float64)",C#Cc1c(O)c(OBr)c(C)c2c1CC(COc1ccc(CN=CO)cc1)(OBr)O2,18
"[0.46347460173333327, 0.8807400000000004, 0.1977857142857143, 0.42282222222222254]","tensor(0.2271, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08557648081813822,19,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(CON=CO)O2', 'Cc1c(C)c(OBr)c(OBr)c2c1OC(C)(COc1ccc(CO)cc1)CC2')","tensor(0.2271, dtype=torch.float64)","tensor(1.0033e-06, dtype=torch.float64)",Cc1c(C)c(OBr)c(OBr)c2c1OC(C)(C)CC2,19
"[0.6369073360606061, 0.5834183333333334, 0.8624285714285714, 0.8848544444444448]","tensor(9.3169e-98, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.4348179550635397,21,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(O)c(C=N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.3518, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",Cc1c(O)c(C=N)c(C)c2c1C=CC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2,21
"[0.3304919471151515, 0.15284999999999999, 0.7254999999999999, 0.467926666666667]","tensor(0.0057, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.19565552399498376,24,"('mutation', '[#7:1]>>[#6:1]', 'O=C1NC(=O)C(Cc2ccc(OCC3SC(=O)NC3=O)cc2)N1')","tensor(0.1814, dtype=torch.float64)","tensor(0.0030, dtype=torch.float64)",O=C1CC(=O)C(Cc2ccc(OCC3SC(=O)NC3=O)cc2)N1,24
"[0.1392466390909092, 0.05616666666666662, 0.48421428571428576, 0.12473888888888915]","tensor(0.0968, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.0890045379123438,25,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'O=C1NC(=O)C(OCCOBr)S1')","tensor(0.0968, dtype=torch.float64)","tensor(0.0065, dtype=torch.float64)",O=C1NC(CO)SC1OCCOBr,25
