descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.2399354322060605, 0.6446933333333336, 0.5315000000000001, 0.5424400000000006]","tensor(2.6161e-08, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.1514035919978368,2,"('crossover', 'Cc1c(CN=CO)c(N=CO)c(C)c2c1CCC(C)(CN=CO)O2', 'COCc1c(C)c2c(c(C)c1O)CCC(C)(CON=CO)O2')","tensor(0.1217, dtype=torch.float64)","tensor(0.0041, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1CN=CO)CCC(C)(CN=CO)O2,2
"[0.06360350397575759, 0.39736666666666665, 0.27635714285714286, 0.1415422222222226]","tensor(0.1053, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.10544750494319143,7,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2', 'NCCCc1ccc(OCOBr)cc1')","tensor(0.1053, dtype=torch.float64)","tensor(0.0038, dtype=torch.float64)",OCCc1ccc(OCOBr)cc1,7
"[0.7240056374787879, 0.45892333333333335, 0.7579999999999999, 0.5476688888888892]","tensor(0.1483, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12107258085342189,10,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1NC(=O)NC1=O)O2', 'Cc1c(O)c(OBr)c(C)c2c1CCC(COC1SC(=O)NC1=O)(OBr)O2')","tensor(0.1483, dtype=torch.float64)","tensor(0.0054, dtype=torch.float64)",Cc1c(O)c(OBr)c(C)c2c1CCC(OBr)(C1NC(=O)NC1=O)O2,10
"[0.28837082990303003, 0.42617333333333335, 0.4867857142857143, 0.5191844444444448]","tensor(0.0040, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2022518095475235,13,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCO)O2', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.1467, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2,13
"[0.6852889209090908, 0.757856666666667, 0.6061428571428571, 0.9269833333333338]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.6543038256256194,14,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3494, dtype=torch.float64)","tensor(1.0032e-06, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,14
"[0.31232547464242416, 0.8469233333333341, 0.27635714285714286, 0.4377533333333338]","tensor(0.0117, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11305520549337121,16,"('crossover', 'Cc1c(O)c(OBr)c(C)c2c1CCC(C)(CCN=CO)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCO)O2')","tensor(0.1156, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",CCCC1(C)CCc2c(C)c(O)c(OBr)c(C)c2O1,16
"[0.8362989302181819, 0.7892733333333338, 0.5940714285714286, 0.7656244444444449]","tensor(5.7792e-41, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.32146857243753263,18,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'Cc1c(O)c(OBr)c(C)c2c1CCC(COc1ccc(CCN)cc1)(OBr)O2')","tensor(0.2474, dtype=torch.float64)","tensor(0.0041, dtype=torch.float64)",Cc1c(O)c(OBr)c(C)c2c1CC(COc1ccc(CCN)cc1)(OBr)O2,18
"[0.46347460173333327, 0.8807400000000004, 0.1977857142857143, 0.42282222222222254]","tensor(0.2271, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08557648081813822,19,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(CON=CO)O2', 'Cc1c(C)c(OBr)c(OBr)c2c1OC(C)(COc1ccc(CO)cc1)CC2')","tensor(0.2271, dtype=torch.float64)","tensor(1.0033e-06, dtype=torch.float64)",Cc1c(C)c(OBr)c(OBr)c2c1OC(C)(C)CC2,19
"[0.6369073360606061, 0.5834183333333334, 0.8624285714285714, 0.8848544444444448]","tensor(9.3169e-98, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.4348179550635397,21,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(O)c(C=N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.3518, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",Cc1c(O)c(C=N)c(C)c2c1C=CC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2,21
"[0.37923571643636345, 0.17594333333333326, 0.8365714285714285, 0.527755555555556]","tensor(0.0447, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.15450770694286525,24,"('crossover', 'Cc1c(O)c(CO)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(CN)(COCC1NC(=O)NC1=O)O2')","tensor(0.1593, dtype=torch.float64)","tensor(0.0038, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(O)(COCC1NC(=O)NC1=O)O2,24
"[0.1392466390909092, 0.05616666666666662, 0.48421428571428576, 0.12473888888888915]","tensor(0.0968, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.0890045379123438,25,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'O=C1NC(=O)C(OCCOBr)S1')","tensor(0.0968, dtype=torch.float64)","tensor(0.0065, dtype=torch.float64)",O=C1NC(CO)SC1OCCOBr,25
"[0.29101951773333334, 0.6937066666666669, 0.21778571428571428, 0.44758555555555596]","tensor(0.0039, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.10839440582682722,35,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2', 'Cc1c(C)c2c(c(C)c1ONBr)C=CC(C)(C)O2')","tensor(0.1084, dtype=torch.float64)","tensor(0.0049, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1ONBr)C=CC(C)(C)O2,35
"[0.6036358242303029, 0.6217766666666669, 0.6920714285714286, 0.8419466666666673]","tensor(0.3494, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.40592802373388487,37,"('mutation', '[#16:1]>>[#7:1]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3494, dtype=torch.float64)","tensor(1.0033e-06, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2,37
"[0.6005436996969697, 0.7191016666666671, 0.7996428571428572, 0.8247577777777783]","tensor(0.0608, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.36774607758347877,38,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'Cc1c(O)c(C=N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.3111, dtype=torch.float64)","tensor(0.0042, dtype=torch.float64)",Cc1c(O)c(C=N)c(C)c2c1CCC(C)(COc1ccc(CN3C(=O)NC3=O)cc1)O2,38
"[0.6063607306303032, 0.940573333333334, 0.2963571428571429, 0.8246944444444447]","tensor(0.2280, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.32851712413899725,40,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(C=CNBr)cc1)O2')","tensor(0.2280, dtype=torch.float64)","tensor(0.0051, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC2(C)COc1ccc(C=CNBr)cc1,40
"[0.42765134183030284, 0.4238566666666667, 0.792, 0.6120433333333338]","tensor(0.0563, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.18518310720582493,44,"('crossover', 'Cc1c(O)c(CO)c(C)c2c1CCC(C)(COCC1SC(=O)NC1=O)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(CN)(C1NC(=O)NC1=O)O2')","tensor(0.2253, dtype=torch.float64)","tensor(0.0043, dtype=torch.float64)",Cc1c(O)c(N)c(C)c2c1CCC(C)(COCC1SC(=O)NC1=O)O2,44
