descriptor,expected_improvement,fingerprint,fitness,niche_index,pedigree,predicted_fitness,predicted_uncertainty,smiles,archive index
"[0.32778441277575754, 0.6295900000000003, 0.7642857142857143, 0.6095933333333341]","tensor(0.2271, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.13836393010494785,2,"('crossover', 'Cc1c(O)c(N=CO)c(C)c2c1CCC(C)(CN=CO)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2271, dtype=torch.float64)","tensor(1.0033e-06, dtype=torch.float64)",Cc1c(CN=CO)c(N=CO)c(C)c2c1CCC(C)(CN=CO)O2,2
"[0.7240056374787879, 0.45892333333333335, 0.7579999999999999, 0.5476688888888892]","tensor(0.1483, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.12107258085342189,10,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(CC1NC(=O)NC1=O)O2', 'Cc1c(O)c(OBr)c(C)c2c1CCC(COC1SC(=O)NC1=O)(OBr)O2')","tensor(0.1483, dtype=torch.float64)","tensor(0.0054, dtype=torch.float64)",Cc1c(O)c(OBr)c(C)c2c1CCC(OBr)(C1NC(=O)NC1=O)O2,10
"[0.28837082990303003, 0.42617333333333335, 0.4867857142857143, 0.5191844444444448]","tensor(0.0040, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.2022518095475235,13,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCO)O2', 'Cc1c(C)c2c(c(C)c1OBr)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.1467, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOCO)O2,13
"[0.6852889209090908, 0.757856666666667, 0.6061428571428571, 0.9269833333333338]","tensor(0., dtype=torch.float64)",[0 0 0 ... 0 0 0],0.6543038256256194,14,"('mutation', '[*;!R;!H1;!H0:1]~[*:2]>>[*:1]#C-[*:2]', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.3494, dtype=torch.float64)","tensor(1.0032e-06, dtype=torch.float64)",C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,14
"[0.31232547464242416, 0.8469233333333341, 0.27635714285714286, 0.4377533333333338]","tensor(0.0117, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11305520549337121,16,"('crossover', 'Cc1c(O)c(OBr)c(C)c2c1CCC(C)(CCN=CO)O2', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COCO)O2')","tensor(0.1156, dtype=torch.float64)","tensor(0.0025, dtype=torch.float64)",CCCC1(C)CCc2c(C)c(O)c(OBr)c(C)c2O1,16
"[0.878770597078788, 0.8542900000000007, 0.5940714285714286, 0.8169244444444448]","tensor(7.6116e-11, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.29934432020938356,18,"('crossover', 'Cc1c(O)c(OBr)c(C)c2c1CCC(COC1SC(=O)NC1=O)(OBr)O2', 'NCCc1ccc(OCOBr)cc1')","tensor(0.2242, dtype=torch.float64)","tensor(0.0045, dtype=torch.float64)",Cc1c(O)c(OBr)c(C)c2c1CCC(COc1ccc(CCN)cc1)(OBr)O2,18
"[0.46347460173333327, 0.8807400000000004, 0.1977857142857143, 0.42282222222222254]","tensor(0.2271, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.08557648081813822,19,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(CON=CO)O2', 'Cc1c(C)c(OBr)c(OBr)c2c1OC(C)(COc1ccc(CO)cc1)CC2')","tensor(0.2271, dtype=torch.float64)","tensor(1.0033e-06, dtype=torch.float64)",Cc1c(C)c(OBr)c(OBr)c2c1OC(C)(C)CC2,19
"[0.6369073360606061, 0.5834183333333334, 0.8624285714285714, 0.8848544444444448]","tensor(9.3169e-98, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.4348179550635397,21,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(O)c(C=N)c(C)c2c1CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2')","tensor(0.3518, dtype=torch.float64)","tensor(0.0033, dtype=torch.float64)",Cc1c(O)c(C=N)c(C)c2c1C=CC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2,21
"[0.2853127459151513, 0.17465999999999993, 0.8119999999999999, 0.4834955555555559]","tensor(0.2271, dtype=torch.float64)",[0 0 0 ... 0 0 0],0.11451041596310985,24,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3NC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1O)CCC(CN)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2')","tensor(0.2271, dtype=torch.float64)","tensor(1.0033e-06, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1O)CCC(CN)(C1NC(=O)NC1=O)O2,24
"[0.26076391186666664, 0.748226666666667, 0.21778571428571428, 0.41205222222222254]","tensor(0.0458, dtype=torch.float64)",[0 1 0 ... 0 0 0],0.10532096028664088,35,"('crossover', 'C#Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2', 'Cc1c(C)c2c(c(C)c1ONBr)C=CC(C)(COCC1SC(=O)NC1=O)O2')","tensor(0.1492, dtype=torch.float64)","tensor(0.0068, dtype=torch.float64)",Cc1c(C)c2c(c(C)c1ONBr)C=CC(C)(C)O2,35
