index,smiles,pedigree,descriptors,fitnesses
2,Cc1c(O)c(C)c2c(c1O)C(=O)C(Cc1ccc(O)cc1)CO2,"('database', 'no reaction', 'no parent')","[0.2700467384121211, 0.5590400000000003, 0.6213571428571429, 0.4930211111111114]",0.35454545454545455
7,COc1ccc(CN2CCN(CO)CC2)cc1,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'COc1ccc(-c2ccc(CC3SC(=O)NC3=O)cc2C(=O)NCO)cc1')","[0.033795387515151494, 0.21043333333333328, 0.2567142857142857, 0.2992200000000005]",0.20535714285714285
13,CON1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'Cc1c(C)c2c(c([N+](=O)[O-])c1O)CCC(C)(C)O2')","[0.28851512956363623, 0.41352666666666665, 0.3226428571428572, 0.5696755555555562]",0.2627118644067797
14,Cc1c(C)c2c(c(C)c1N)CC(C)(Cc1ccc(CC3SC(=O)NC3=O)cc1)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CCC1SC(=O)NC1=O)O2', 'Cn1c(COc2ccc(CC3SC(=O)NC3=O)cc2)nc2ccc(OC#N)cc21')","[0.5611103445212119, 0.7540766666666672, 0.5815714285714286, 0.8507788888888893]",0.6274509803921569
18,Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(Br)o2)o1,"('mutation', '[#6:1]>>[#35:1]', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1')","[0.7969822871030301, 0.8691866666666671, 0.7314999999999999, 0.8261911111111113]",0.35714285714285715
21,Cn1c(COc2ccc(CC3SC(=O)NC3=O)cc2)nc2ccc(OC#N)cc21,"('mutation', '[*;H3;!R:1]>>[*:1]#N', 'COc1ccc2nc(COc3ccc(CC4SC(=O)NC4=O)cc3)n(C)c2c1')","[0.554815836339394, 0.5677133333333334, 0.7588571428571429, 0.7372300000000002]",0.39669421487603307
24,CN(O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'Cc1oc(-c2ccccc2)nc1CN(C)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(-c3ccccc3)no1)O2')","[0.27581443479999995, 0.1817333333333333, 0.7412857142857143, 0.3533222222222224]",0.37254901960784315
35,CCc1ccc(C(=O)CCc2nc(C)oc2Br)cc1,"('crossover', 'CCc1c(O)c(C)c(C)c2c1CCC(C)(C)O2', 'Cc1nc(CCC(=O)c2ccc(CC3SC(=O)NC3=O)cc2)c(Br)o1')","[0.29101951773333334, 0.7705700000000005, 0.3078571428571429, 0.4156833333333337]",0.19827586206896552
37,COc1ccc(N2CCN(C(=O)c3ccc(CC4SC(=O)NC4=O)cc3)CC2)cc1,"('crossover', 'COc1ccc(N2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1', 'O=C1NC(=O)C(Cc2ccc(C(=O)CCc3nc(Br)oc3Br)cc2)S1')","[0.6064876582303032, 0.5086166666666667, 0.5639285714285714, 0.8463800000000004]",0.3543307086614173
38,Cc1ccc(-c2nc(C(O)CC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1,"('mutation', '[*;!H0;!R:1]>>[*:1]-O', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(C)o2)o1')","[0.6518309313939391, 0.708656666666667, 0.8760000000000001, 0.8072222222222224]",0.384
