index,smiles,pedigree,descriptors,fitnesses
0,CCN1CCN(Cc2cc(CC3SC(=O)NC3=O)no2)CC1,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=O)no1)O2', 'CCN1CCN(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)CC1')","[0.3003806409090909, 0.2010333333333333, 0.5619999999999999, 0.4723966666666671]",0.24166666666666667
2,Cc1c(C)c2c(c(C)c1O)CCC(O)(c1ccc([N+](=O)[O-])cc1)O2,"('crossover', 'Cc1cc(C)c2c(c1C)OC2(C)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1c(C)c2c(c(C)c1O)CCC(CC1SC(=O)NC1=O)(c1ccc([N+](=O)[O-])cc1)O2')","[0.31553431123636355, 0.649326666666667, 0.6630714285714285, 0.5362222222222225]",0.42452830188679247
3,O=C(CCc1nc(Br)oc1Br)CCC1SC(=O)NC1=O,"('crossover', 'O=C1NC(=O)C(c2ccc(C(=O)CCc3nc(Br)oc3Br)cc2)S1', 'Cc1c(C)c2c(c(CO)c1O)CC(C)(CCC1SC(=O)NC1=O)O2')","[0.6026448545454545, 0.5555166666666667, 0.6376428571428572, 0.4375855555555559]",0.20512820512820512
4,CCN1CCN(c2c(C)c(C)c3c(c2C)CC(C)(CO)O3)CC1,"('crossover', 'Cc1ccc(-c2nc(CCC(=O)c3ccc(CC4SC(=O)NC4=O)cc3)c(Br)o2)o1', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(CO)O4)CC2)cc1')","[0.28251735818181817, 0.48994333333333334, 0.2567142857142857, 0.6089200000000007]",0.2627118644067797
7,COc1ccc(CN2CCN(CO)CC2)cc1,"('crossover', 'COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1', 'COc1ccc(-c2ccc(CC3SC(=O)NC3=O)cc2C(=O)NCO)cc1')","[0.033795387515151494, 0.21043333333333328, 0.2567142857142857, 0.2992200000000005]",0.20535714285714285
13,COc1ccc(Cc2ccc(CC3SC(O)NC3=O)cc2)cc1,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(CC3SC(O)NC3=O)cc1)O2', 'COc1ccc(-c2c(C)c(C)c3c(c2C)CC(C)(C)O3)cc1')","[0.3154804983878788, 0.47266666666666673, 0.4182857142857143, 0.5719388888888891]",0.288135593220339
14,Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(CC3SC(=O)NC3=O)cc1)O2,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(CC3SC(O)NC3=O)cc1)O2')","[0.5640922099393938, 0.7746433333333337, 0.5402142857142858, 0.8202500000000005]",0.7291666666666666
16,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(C(F)F)no1)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(C(F)C3SC(=O)NC3=O)no1)O2', 'Cc1c(C)c2c(c(C)c1O)CC(C)(Cc1ccc(CC3SC(=O)NC3=O)cc1)O2')","[0.29737363608484857, 0.8305766666666673, 0.3963571428571429, 0.4453200000000003]",0.3577981651376147
18,Cc1c(C)c2c(c(C)c1O)CCC(C)(c1oc(Br)nc1CC1SC(=O)NC1=O)O2,"('crossover', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=O)no1)O2', 'O=C1NC(=O)C(Cc2nc(Br)oc2Br)S1')","[0.7728347117333332, 0.783743333333334, 0.7261428571428572, 0.793816666666667]",0.5566037735849056
19,CCc1ccc(C(C)Cc2nc(Br)oc2Br)cc1,"('crossover', 'CC(Cc1nc(Br)oc1Br)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1oc(Cc2ccc(S(=O)(=O)N(C)O)cc2)nc1CC1SC(=O)NC1=O')","[0.442278903939394, 0.9347000000000006, 0.18592857142857144, 0.4426888888888892]",0.1826086956521739
21,Cc1c(C)c2c(c(C)c1O)CCC(C=O)(c1cc(CC3SC(=O)NC3=O)no1)O2,"('mutation', '[*;!H0;!R;!H1:1]>>[*:1]=O', 'Cc1c(C)c2c(c(C)c1O)CCC(C)(c1cc(CC3SC(=O)NC3=O)no1)O2')","[0.5791036586666665, 0.5198266666666665, 0.8480714285714286, 0.7125944444444449]",0.5370370370370371
24,CCN(O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('crossover', 'CN(O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'CCOc1ccc(Cc2cc(-c3ccc([N+](=O)[O-])cc3)on2)cc1')","[0.318286101660606, 0.24675000000000002, 0.7412857142857143, 0.4046222222222225]",0.375
27,Cc1oc(Cc2ccc(S(=O)(=O)N(C)O)cc2)nc1CC1SC(=O)NC1=O,"('crossover', 'CN(O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1', 'Cc1nc(CC2SC(=O)NC2=O)c(C)o1')","[0.5638056886787879, 0.3296033333333333, 0.9272142857142858, 0.6205000000000005]",0.36752136752136755
