index,smiles,pedigree,descriptors,fitnesses
0,C=C=c1[nH]c(=O)sc1=Cc1ccc(CCSCC2CNO2)cc1,"('mutation', '[*:1]~[D2]~[*:2]>>[*:1]-[*:2]', 'C=C=c1[nH]c(=O)sc1=Cc1ccc(CCSCC2CNOS2)cc1')","[0.3669120297454545, 0.25161666666666654, 0.3865714285714286, 0.6348711111111113]",0.23595128978537697
2,Cc1ccc(-c2nc(C=C=CN=Cc3nc(O)oc3C)co2)cc1O,"('mutation', '[*:1]~[D1]>>[*:1]', 'Cc1ccc(-c2nc(C=C=CN=Cc3nc(O)oc3C)c(C)o2)cc1O')","[0.339715927151515, 0.6837566666666669, 0.7491428571428572, 0.5709622222222223]",0.31112009354109826
3,CN(CCCN(O)C(F)(F)F)S(=O)(=O)c1ccc(CCN(O)C(F)(F)F)cc1,"('crossover', 'CC(C)c1cc(CCSc2ccc(C=C3SCNC3=O)cc2)ccc1O', 'CN(CSCC(F)(F)F)S(=O)(=O)c1ccc(CCN(O)C(F)(F)F)cc1')","[0.6487880194181819, 0.5269500000000001, 0.6022857142857143, 0.4852644444444448]",0.2373106272655558
4,OCCCc1ccc(SCCSC#CC2CNCS2)cc1,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'OCCCc1ccc(SCCSC#CC2=CNCS2)cc1')","[0.3456925069454545, 0.5933666666666668, 0.23042857142857143, 0.6339500000000002]",0.31027793404750315
5,O=C=c1[nH]c(=O)sc1=Cc1ccc(SCCSCC2CNCS2)cc1,"('mutation', '[*;!R:1]~[*:2]>>[*:1]S[*:2]', 'O=C=c1[nH]c(=O)sc1=Cc1ccc(CCSCC2CNCS2)cc1')","[0.5606821570181818, 0.2926999999999999, 0.44257142857142856, 0.7921433333333335]",0.25162226021963646
6,CN(CSCC(F)(F)F)S(=O)(=O)c1ccc(CCCSCC(F)(F)F)cc1,"('crossover', 'CN(CSCC(F)(F)F)S(=O)(=O)c1ccc(CCCN(O)C(F)(F)F)cc1', 'CN(CCSCC(O)(F)F)S(=O)(=O)c1ccc(SCC(O)(F)F)cc1')","[0.6971157914181819, 0.8813666666666674, 0.267, 0.6274644444444449]",0.1344128525844869
7,C=c1c(=C=C=CSCCCO)sn1O,"('crossover', 'CC(=O)NCCc1ccc(S(=O)(=O)CN(C#N)CC=C2CN(O)C(=O)S2)cc1', 'C=c1c(=C=C=CSc2ccc(CCCO)cc2)sn1O')","[0.012191274521212115, 0.14350000000000002, 0.32421428571428573, 0.22130333333333355]",0.15786155646443242
9,Cc1oc(CN(O)C(F)(F)F)nc1S(=O)(=O)CCCCN(O)C(F)(F)F,"('crossover', 'CN(CCNC(=O)C(F)(F)F)S(=O)(=O)c1ccc(CCN(O)C(F)(F)F)cc1', 'Cc1oc(CN(O)C(F)(F)F)nc1S(=O)(=O)CCNC(=O)C(F)(F)F')","[0.5759504875757576, 0.49315333333333333, 0.7650714285714285, 0.33843111111111124]",0.16807416613837628
10,CN(CCSNC(=O)C(F)(F)F)S(=O)(=O)c1ccc(CCCC(O)(F)F)cc1,"('crossover', 'CN(CCSNC(=O)C(F)(F)F)S(=O)(=O)c1ccc(CCNC(F)(F)F)cc1', 'CCNCc1ccc(S(=O)(=O)N(C)c2ccc(CSCC(O)(F)F)cc2)cc1')","[0.6820322429939393, 0.5069333333333335, 0.6193571428571429, 0.5890811111111115]",0.31164865506521233
11,CN(CC(=O)SCC(O)(F)F)S(=O)(=O)C=CN(O)C(F)(F)F,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN(CC(=O)SCC(O)(F)F)S(=O)(=O)CCN(O)C(F)(F)F')","[0.4515241047030305, 0.2125166666666666, 0.7010714285714286, 0.2777900000000001]",0.1305652411824268
13,C=c1c(=Cc2ccc(Sc3ccc(N)cc3)cc2)sn1CO,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'C=c1c(=Cc2ccc(Sc3ccc(N)cc3)cc2)sn1O')","[0.31233456100606066, 0.49531666666666685, 0.36557142857142855, 0.6031800000000004]",0.2974989878199466
14,C=CC(C#N)c1cc(CCSc2ccc(C=C3SC(=O)NC3=O)cc2)ccc1O,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CCC(C#N)c1cc(CCSc2ccc(C=C3SC(=O)NC3=O)cc2)ccc1O')","[0.5971996498060606, 0.8906800000000007, 0.6442142857142859, 0.8514944444444447]",0.41778581199602477
16,Cc1cc(SC=CSc2ccc(O)cc2)ccc1O,"('mutation', '[*;!R:1]~[*:2]>>[*:1]S[*:2]', 'Cc1cc(C=CSc2ccc(O)cc2)ccc1O')","[0.19710158087272708, 0.8769700000000008, 0.289, 0.46449555555555594]",0.2520096943355242
18,CC(Br)(C#N)C(C#N)c1cc(CSc2ccc(C=C3SN(O)C3=O)cc2)ccc1O,"('mutation', '[*:1]~[D3](~[*;!H0:2])~[*:3]>>[*:1]-[*:2]-[*:3]', 'CC(Br)(C#N)C(C#N)c1cc(CSc2ccc(C=C3SC(=O)NC3=O)cc2)ccc1O')","[0.8363080165818181, 0.9482266666666673, 0.7739285714285715, 0.8845477777777779]",0.3757442600831939
19,O=C(NCCCSc1ccc(CSC(F)(F)F)cc1)C(F)(F)F,"('crossover', 'O=C(NCCCSc1ccc(CSCCO)cc1)C(F)(F)F', 'CN(CCNC(=O)C(F)(F)F)S(=O)(=O)c1ccc(CCN(O)C(F)(F)F)cc1')","[0.4607099253212122, 0.8500500000000004, 0.20785714285714288, 0.4244188888888892]",0.16130878950497954
20,Cc1oc(CN(O)C(F)(F)F)nc1S(=O)(=O)CCNC(=O)C(F)(F)F,"('crossover', 'CC(C)c1cc(C(F)(F)F)ccc1CCN(O)C(F)(F)F', 'Cc1oc(CO)nc1S(=O)(=O)CCNC(=O)C(F)(F)F')","[0.5273707902181818, 0.27437, 0.8052857142857142, 0.2860222222222223]",0.14886532554385862
