index,smiles,pedigree,descriptors,fitnesses
0,CC(=O)NCCc1ccc(S(=O)(=O)N(C)CC=CCO)cc1,"('crossover', 'CC(C)c1cc(-c2oc(-c3ccco3)nc2C=CCO)ccc1O', 'CC(=O)NCCc1ccc(S(=O)(=O)N(C)CCC2CC(=O)NC(=O)S2)cc1')","[0.306454630860606, 0.17236666666666675, 0.6193571428571429, 0.49857000000000035]",0.192389315772614
2,Cc1ccc(NO)cc1C(=O)NCc1ccc(O)c(C(C)C)c1,"('crossover', 'COc1ccc(NO)cc1C(=O)NCc1ccc(O)c(C(C)C)c1', 'Cc1oc(O)nc1C=CC(=O)c1ccc(OC(F)(F)F)cc1')","[0.2701910380727273, 0.6758533333333338, 0.5827857142857144, 0.555046666666667]",0.1938718347912029
7,CC(C)(Br)C1SC(=O)NC1=O,"('crossover', 'Cc1cc(CC2SC(=O)NC2=O)cc(C)c1N(C)c1ccc(O)c(C(C)(C)Br)c1', 'CN(C)c1ccc(CNOCC2CC(=O)NC(=O)S2)cc1')","[0.036199732109090915, 0.33525, 0.3297857142857143, 0.0880411111111113]",0.0688727652596123
13,C#CN(C=O)c1ccc(CCNC(=O)c2ccc(O)c(C)c2)cc1,"('mutation', '[*;H3;!R:1]>>[*:1]#C', 'Cc1cc(C(=O)NCCc2ccc(N(C)C=O)cc2)ccc1O')","[0.2943386134424243, 0.45443666666666677, 0.49742857142857144, 0.5855444444444445]",0.21305442674783792
14,C=CC(C=S)c1cc(CSc2ccc(C3SC(=O)NC3=O)cc2)ccc1O,"('mutation', '[*;!H0;!R:1]~[*:2]>>[*:1]=C-[*:2]', 'CC(C=S)c1cc(CSc2ccc(C3SC(=O)NC3=O)cc2)ccc1O')","[0.5758698678909089, 0.912983333333334, 0.4742857142857143, 0.8285944444444445]",0.3650239333769822
16,CC(C)c1cc(CSc2ccc(O)cc2)ccc1O,"('crossover', 'CC(C)c1cc(CC2SC(=O)NC2=O)ccc1O', 'Cc1c(C)c2c(c(C)c1N)CC(C)(CSc1ccc(O)cc1)O2')","[0.14879621459393946, 0.8355833333333341, 0.289, 0.44292888888888926]",0.19396726161362793
18,O=C1CC(c2ccc(CSc3ccc(C4SC(=O)NC4=O)cc3)cc2CCF)SC(=O)N1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CC(CF)c1cc(CSc2ccc(C3SC(=O)NC3=O)cc2)ccc1C1CC(=O)NC(=O)S1')","[0.8031790857818184, 0.904866666666667, 0.6595714285714286, 0.9386933333333336]",0.26750068748361155
21,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(O)c(C(C)C)c1,"('crossover', 'Cc1ccc(CC2CC(=O)NC(=O)S2)c(C)c1Oc1ccc(O)c(C(C)C)c1', 'COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(N(C)C)cc1')","[0.6155775541454546, 0.6413833333333336, 0.7480714285714286, 0.8331300000000001]",0.32566705651738004
24,CN(CCC1CC(=O)NC(=O)S1)S(=O)(=O)c1ccc(CO)cc1,"('crossover', 'Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)N(C)CCC3CC(=O)NC(=O)S3)cc2)ccc1O', 'CN(CCO)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.4032294353818181, 0.2385333333333333, 0.7412857142857144, 0.5148033333333337]",0.20980711186380438
27,CN(C=C1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2CNC(=O)S2)cc1,"('mutation', '[*:1]~[D1]>>[*:1]', 'CN(C=C1SC(=O)NC1=O)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.5697496472121214, 0.33316666666666667, 0.8046428571428572, 0.6565022222222224]",0.2527958596974438
33,CN(C=Cc1cc(=O)[nH]c(=O)s1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('mutation', '[*;!H0:1]-[*;!H0:2]>>[*:1]=[*:2]', 'CN(CCc1cc(=O)[nH]c(=O)s1)S(=O)(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.6909463581818183, 0.24701666666666666, 0.9534285714285714, 0.7806244444444447]",0.2707877520355904
35,C=C1NC(=O)C(c2ccc(SCC(C)C=S)cc2)S1,"('crossover', 'C=C1NC(=O)C(c2ccc(SCc3ccc(O)c(C(C)C=S)c3)cc2)S1', 'CCc1ccc(C)c(CNCC(=O)Nc2ccc(N(C)C)cc2)c1')","[0.25464114272727273, 0.7149666666666671, 0.20785714285714288, 0.5288855555555558]",0.13960008031920587
37,Cc1cc(NN(C)c2c(C)cc(CC3SC(=O)NC3O)cc2C)ccc1O,"('mutation', '[*:1]!-[*:2]>>[*:1]-[*:2]', 'Cc1cc(NN(C)c2c(C)cc(CC3SC(=O)NC3=O)cc2C)ccc1O')","[0.4913989777575756, 0.6611100000000004, 0.6059285714285715, 0.7823000000000003]",0.25477294533018136
38,Cc1ccc(NC(=O)C2(C)CCc3c(C)c(N)c(CCN)c(C)c3O2)cc1NC(=O)O,"('crossover', 'C=C1NC(=O)C(c2ccc(SCc3ccc(O)c(C(C)C=S)c3)cc2)S1', 'Cc1ccc(NC(=O)C2(C)CCc3c(C)c(O)c(CCN)c(C)c3O2)cc1NC(=O)O')","[0.6097778952727271, 0.6679266666666668, 0.9978571428571428, 0.9099666666666673]",0.3287279028082549
40,COc1ccc(CN2CCN(c3c(C)c(C)c4c(c3C)CC(C)(C)O4)CC2)cc1,"('database', 'no reaction', 'no parent')","[0.5129152373575755, 0.8593600000000007, 0.17814285714285716, 0.8838666666666674]",0.14204642461527336
42,Cc1oc(-c2ccc(O)cc2)nc1C=CC(=O)c1ccc(O)cc1,"('crossover', 'Cc1oc(ON)nc1C=CC(=O)c1ccc(O)cc1', 'C=C1NC(=O)C(c2ccc(SCc3ccc(O)c(C(C)C)c3)cc2)S1')","[0.29121244836363636, 0.742886666666667, 0.5968571428571429, 0.5534677777777779]",0.25875569847946644
44,Cc1oc(ON)nc1C=CC(=O)c1ccc(CC2SC(=O)NC2=O)cc1,"('mutation', '[*;!H0;!R:1]>>[*:1]-N', 'Cc1oc(O)nc1C=CC(=O)c1ccc(CC2SC(=O)NC2=O)cc1')","[0.4487067926666667, 0.4209533333333333, 0.8894285714285713, 0.6053733333333334]",0.24664759562486555
