index,smiles,pedigree,descriptors,fitnesses
0,CC(CO)NCCc1ccc(S(=O)(=O)CN(C)C=C=CCO)cc1,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'CC(CO)NCCc1ccc(S(=O)(=O)N(C)C=C=CCO)cc1')","[0.3913979645818181, 0.1706, 0.6419285714285715, 0.6027900000000004]",0.22053500603369305
2,C#Cc1oc(O)nc1C=CCC(=O)CCCC(=O)c1ccc(O)cc1,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'C#Cc1oc(O)nc1C=CC(=O)CCCC(=O)c1ccc(O)cc1')","[0.34578991710303025, 0.5987833333333336, 0.7187857142857144, 0.5672122222222223]",0.29796435618588235
3,CN(CCCN(O)C(F)(F)F)S(=O)(=O)c1ccc(CCN(O)C(F)(F)F)cc1,"('crossover', 'CC(C)c1cc(CCSc2ccc(C=C3SCNC3=O)cc2)ccc1O', 'CN(CSCC(F)(F)F)S(=O)(=O)c1ccc(CCN(O)C(F)(F)F)cc1')","[0.6487880194181819, 0.5269500000000001, 0.6022857142857143, 0.4852644444444448]",0.2373106272655558
4,C=c1c(=Cc2ccc(Sc3ccc(N)cc3)cc2)sn1OF,"('mutation', '[*;!H0;!R:1]>>[*:1]-F', 'C=c1c(=Cc2ccc(Sc3ccc(N)cc3)cc2)sn1O')","[0.32437979774545467, 0.5558666666666668, 0.287, 0.5528377777777782]",0.18557277630529484
6,CN(CSCC(F)(F)F)S(=O)(=O)c1ccc(CCCSCC(F)(F)F)cc1,"('crossover', 'CN(CSCC(F)(F)F)S(=O)(=O)c1ccc(CCCN(O)C(F)(F)F)cc1', 'CN(CCSCC(O)(F)F)S(=O)(=O)c1ccc(SCC(O)(F)F)cc1')","[0.6971157914181819, 0.8813666666666674, 0.267, 0.6274644444444449]",0.1344128525844869
7,O=C(NCCCSCCCO)C(F)(F)F,"('crossover', 'C#CC(C)c1cc(CSc2ccc(C=c3sc(=O)[nH]c3=C)cc2)ccc1O', 'O=C(NCCCSc1ccc(CCCO)cc1)C(F)(F)F')","[0.0608173768121212, 0.27843333333333337, 0.35235714285714287, 0.14121666666666688]",0.11228034364703177
10,CN(CCSNC(=O)C(F)(F)F)S(=O)(=O)c1ccc(CCN(O)C(F)(F)F)cc1,"('mutation', '[*;!R:1]~[*:2]>>[*:1]S[*:2]', 'CN(CCNC(=O)C(F)(F)F)S(=O)(=O)c1ccc(CCN(O)C(F)(F)F)cc1')","[0.7395650525575758, 0.4812166666666668, 0.6425000000000001, 0.5685000000000003]",0.27857659602361606
11,CN(CCSCC(O)(F)F)S(=O)(=O)CCN(O)C(F)(F)F,"('crossover', 'CN(CSCC(F)(F)F)S(=O)(=O)c1ccc(CCCN(O)C(F)(F)F)cc1', 'CN(CCSCC(O)(F)F)S(=O)(=O)c1ccc(SCC(O)(F)F)cc1')","[0.4152707274545455, 0.2128833333333333, 0.5791428571428572, 0.2828344444444446]",0.11947534730091165
13,C=c1c(=Cc2ccc(Sc3ccc(N)cc3)cc2)sn1CO,"('mutation', '[*;!R:1]~[*:2]>>[*:1]C[*:2]', 'C=c1c(=Cc2ccc(Sc3ccc(N)cc3)cc2)sn1O')","[0.31233456100606066, 0.49531666666666685, 0.36557142857142855, 0.6031800000000004]",0.2974989878199466
14,CCC(C#N)c1cc(CCSc2ccc(C=C3SC(=O)NC3=O)cc2)ccc1O,"('mutation', '[*;!H0;!R:1]>>[*:1]-C', 'CC(C#N)c1cc(CCSc2ccc(C=C3SC(=O)NC3=O)cc2)ccc1O')","[0.6033076803030302, 0.9280133333333341, 0.6442142857142859, 0.852538888888889]",0.4088371275649665
16,Cc1cc(C=CSc2ccc(O)cc2)ccc1O,"('crossover', 'O=C(NCCCSc1ccc(CSCCO)cc1)C(F)(F)F', 'Cc1cc(C=CSc2ccc(C3SNC3=O)cc2)ccc1O')","[0.10021651723636373, 0.7782033333333338, 0.289, 0.3982400000000003]",0.21546962573549414
